Time,Root,Expiry,Type,Strike,Qty,Price,Notional,Bid,Ask,Side,Volatility,Change,Delta,Open Interest,Exchange,Condition,Execution,Description,Hedge Price
09:30:14.6500000,TSLA,18-Oct-24,P,227.5,11,7.85,8635,7.85,8.05,Bid,41.1,-0.0349,-0.7287,3111,MIAX,AutoExecution,,,221.20
09:30:14.6510000,TSLA,18-Oct-24,P,220,3,3.25,975,3.20,3.35,Mid,40.2,-0.0267,-0.4373,17494,EDGX,AutoExecution,,,221.25
09:30:14.7050000,TSLA,25-Oct-24,P,200,1,2.22,222,2.16,2.22,Ask,62.2,0.0069,-0.1622,12487,PEARL,AutoExecution,,,221.28
09:30:14.7150000,TSLA,18-Oct-24,C,220,2,4.59,918,4.50,4.70,Mid,40.0,-0.0425,0.5652,25782,MIAX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.28
09:30:14.7150000,TSLA,18-Oct-24,C,220,3,4.59,1377,4.50,4.70,Mid,40.0,-0.0425,0.5652,25782,MIAX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.28
09:30:14.9200000,TSLA,18-Oct-24,C,220,1,4.69,469,4.50,4.70,Mid,41.1,-0.0174,0.564,25782,NASDAQ,AutoExecution,,,221.28
09:30:14.9310000,TSLA,18-Oct-24,P,205,12,0.30,360,0.30,0.33,Bid,46.3,-0.0138,-0.0602,13263,EDGX,AutoExecution,,,221.28
09:30:14.9370000,TSLA,18-Oct-24,C,222.5,2,3.45,690,3.30,3.45,Ask,41.1,-0.0231,0.464,10097,NONE,AutoExecution,,,221.28
09:30:14.9390000,TSLA,25-Oct-24,C,255,1,1.19,119,1.19,1.24,Bid,61.3,-0.015,0.1068,3325,EDGX,AutoExecution,,,221.28
09:30:14.9390000,TSLA,18-Oct-24,C,222.5,1,3.45,345,3.30,3.45,Ask,41.1,-0.0231,0.464,10097,NONE,AutoExecution,,,221.28
09:30:14.9630000,TSLA,18-Oct-24,C,222.5,2,3.45,690,3.30,3.45,Ask,41.1,-0.0231,0.464,10097,NONE,AutoExecution,,,221.28
09:30:14.9730000,TSLA,18-Oct-24,C,222.5,2,3.40,680,3.40,3.45,Bid,40.5,-0.0355,0.4633,10097,ARCA,AutoExecution,,,221.28
09:30:14.9750000,TSLA,18-Oct-24,C,220,5,4.70,2350,4.65,4.70,Ask,41.2,-0.0149,0.5638,25782,NASDAQ_OMX_BX,AutoExecution,,,221.28
09:30:14.9750000,TSLA,18-Oct-24,C,220,10,4.70,4700,4.60,4.70,Ask,41.2,-0.0149,0.5638,25782,NASDAQ_OMX_BX,AutoExecution,,,221.28
09:30:14.9750000,TSLA,18-Oct-24,C,220,3,4.70,1410,4.60,4.70,Ask,41.2,-0.0149,0.5638,25782,NONE,AutoExecution,,,221.28
09:30:14.9750000,TSLA,18-Oct-24,C,220,20,4.70,9400,4.60,4.70,Ask,41.2,-0.0149,0.5638,25782,ARCA,AutoExecution,,,221.28
09:30:14.9750000,TSLA,18-Oct-24,C,220,7,4.70,3290,4.60,4.70,Ask,41.2,-0.0149,0.5638,25782,ARCA,AutoExecution,,,221.28
09:30:14.9750000,TSLA,18-Oct-24,C,220,5,4.70,2350,4.60,4.70,Ask,41.2,-0.0149,0.5638,25782,ARCA,AutoExecution,,,221.28
09:30:14.9770000,TSLA,18-Oct-24,C,220,20,4.70,9400,4.60,4.70,Ask,41.2,-0.0149,0.5638,25782,MEMX,AutoExecution,,,221.28
09:30:14.9770000,TSLA,18-Oct-24,C,220,5,4.70,2350,4.60,4.70,Ask,41.2,-0.0149,0.5638,25782,MEMX,AutoExecution,,,221.28
09:30:14.9830000,TSLA,18-Oct-24,C,220,2,4.69,938,4.60,4.70,Mid,41.1,-0.0174,0.564,25782,NASDAQ,AutoExecution,,,221.28
09:30:14.9850000,TSLA,25-Oct-24,C,225,1,8.10,810,8.10,8.25,Bid,60.9,-0.0155,0.4658,3396,AMEX,AutoExecution,,,221.28
09:30:14.9980000,TSLA,18-Oct-24,P,220,1,3.30,330,3.15,3.30,Ask,40.8,-0.0108,-0.4368,17494,NONE,AutoExecution,,,221.28
09:30:15.0030000,TSLA,18-Oct-24,C,220,1,4.51,451,4.50,4.70,Mid,39.2,-0.0626,0.5662,25782,BATS,AutoExecution,,,221.28
09:30:15.0040000,TSLA,15-Nov-24,C,280,3,1.63,489,1.63,1.72,Bid,55.7,-0.0161,0.098,8519,EDGX,AutoExecution,,,221.28
09:30:15.0090000,TSLA,18-Oct-24,C,220,5,4.51,2255,4.50,4.70,Mid,39.2,-0.0626,0.5662,25782,BATS,AutoExecution,,,221.28
09:30:15.0420000,TSLA,18-Oct-24,C,295,1,0.01,1,0.01,0.02,Bid,88.9,-0.05,0.0015,7629,MEMX,AutoExecution,,,221.28
09:30:15.0560000,TSLA,18-Oct-24,C,220,1,4.65,465,4.50,4.70,Mid,40.6,-0.0274,0.5644,25782,BATS,AutoExecution,,,221.28
09:30:15.0570000,TSLA,18-Oct-24,C,227.5,6,1.65,990,1.65,1.72,Bid,41.0,-0.0416,0.2765,9522,ISE_GEMINI,AutoExecution,,,221.28
09:30:15.0730000,TSLA,18-Oct-24,C,227.5,1,1.68,168,1.67,1.68,Ask,41.4,-0.0337,0.2784,9522,ARCA,IntermarketSweep,,,221.28
09:30:15.0780000,TSLA,18-Oct-24,C,227.5,1,1.71,171,1.67,1.71,Ask,41.7,-0.0258,0.2802,9522,AMEX,AutoExecution,,,221.28
09:30:15.0780000,TSLA,18-Oct-24,C,217.5,10,6.20,6200,6.05,6.20,Ask,41.5,-0.0053,0.6603,11189,EDGX,AutoExecution,,,221.28
09:30:15.0940000,TSLA,25-Oct-24,C,250,1,1.69,169,1.69,1.77,Bid,60.5,-0.0209,0.1431,7864,NONE,AutoExecution,,,221.28
09:30:15.1050000,TSLA,18-Oct-24,C,220,2,4.60,920,4.60,4.65,Bid,40.1,-0.04,0.5651,25782,ARCA,AutoExecution,,,221.28
09:30:15.1050000,TSLA,18-Oct-24,C,220,3,4.60,1380,4.60,4.65,Bid,40.1,-0.04,0.5651,25782,ARCA,AutoExecution,,,221.28
09:30:15.1060000,TSLA,18-Oct-24,C,222.5,1,3.36,336,3.30,3.45,Mid,40.1,-0.0454,0.4628,10097,PHLX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.28
09:30:15.1070000,TSLA,18-Oct-24,C,227.5,1,1.71,171,1.67,1.71,Ask,41.7,-0.0258,0.2802,9522,EDGX,AutoExecution,,,221.28
09:30:15.1560000,TSLA,18-Oct-24,C,222.5,1,3.44,344,3.30,3.45,Mid,41.0,-0.0256,0.4639,10097,NASDAQ,AutoExecution,,,221.28
09:30:15.1680000,TSLA,18-Oct-24,C,217.5,1,6.05,605,6.05,6.20,Bid,39.7,-0.0475,0.6661,11189,EDGX,AutoExecution,,,221.28
09:30:15.1850000,TSLA,25-Oct-24,P,210,2,4.80,960,4.70,4.80,Ask,61.6,-0.0021,-0.2939,7237,EDGX,AutoExecution,,,221.28
09:30:15.2230000,TSLA,18-Oct-24,C,220,2,4.65,930,4.65,4.70,Bid,40.6,-0.0274,0.5644,25782,ARCA,AutoExecution,,,221.28
09:30:15.2340000,TSLA,17-Jan-25,C,220,1,24.85,2485,24.70,24.85,Ask,51.7,0.0012,0.5786,13563,EDGX,AutoExecution,,,221.28
09:30:15.2600000,TSLA,18-Oct-24,C,220,1,4.65,465,4.65,4.70,Bid,40.6,-0.0274,0.5644,25782,ARCA,AutoExecution,,,221.28
09:30:15.2920000,TSLA,25-Oct-24,C,220,1,10.55,1055,10.45,10.55,Ask,62.1,-0.0061,0.5478,8043,BOX,AutoExecution,,,221.28
09:30:15.3390000,TSLA,25-Oct-24,C,225,2,8.25,1650,8.10,8.25,Ask,61.9,-0.0002,0.467,3396,BOX,AutoExecution,,,221.28
09:30:15.3590000,TSLA,18-Oct-24,C,222.5,1,3.44,344,3.35,3.45,Mid,41.0,-0.0256,0.4639,10097,NASDAQ,AutoExecution,,,221.28
09:30:15.3620000,TSLA,18-Oct-24,C,220,1,4.62,462,4.60,4.70,Mid,40.3,-0.035,0.5648,25782,PHLX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.28
09:30:15.3650000,TSLA,25-Oct-24,C,220,2,10.45,2090,10.45,10.55,Bid,61.5,-0.0164,0.5479,8043,EDGX,AutoExecution,,,221.28
09:30:15.4010000,TSLA,18-Oct-24,P,207.5,1,0.48,48,0.44,0.48,Ask,45.8,0.0143,-0.0911,6034,EDGX,AutoExecution,,,221.28
09:30:15.4160000,TSLA,18-Oct-24,P,220,1,3.15,315,3.15,3.30,Bid,39.3,-0.0489,-0.435,17494,MERCURY,AutoExecution,,,221.28
09:30:15.4160000,TSLA,25-Oct-24,C,220,200,10.54,210800,10.45,10.55,Mid,62.1,-0.0071,0.5478,8043,PHLX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.28
09:30:15.4260000,TSLA,18-Oct-24,C,222.5,4,3.44,1376,3.35,3.45,Mid,41.0,-0.0256,0.4639,10097,NASDAQ,AutoExecution,,,221.28
09:30:15.4260000,TSLA,25-Oct-24,C,255,2,1.20,240,1.20,1.24,Bid,61.4,-0.0124,0.1073,3325,EDGX,AutoExecution,,,221.28
09:30:15.4500000,TSLA,18-Oct-24,C,220,1,4.65,465,4.60,4.70,Mid,40.6,-0.0274,0.5644,25782,BATS,AutoExecution,,,221.28
09:30:15.4720000,TSLA,18-Oct-24,C,260,1,0.06,6,0.06,0.06,Other,64.4,-0.024,0.0112,22624,PEARL,IntermarketSweep,,,221.28
09:30:15.4750000,TSLA,25-Oct-24,C,235,1,4.65,465,4.65,4.70,Bid,61.2,-0.0125,0.3138,5240,EMERALD,AutoExecution,,,221.28
09:30:15.5000000,TSLA,18-Oct-24,C,222.5,5,3.45,1725,3.35,3.45,Ask,41.1,-0.0231,0.464,10097,NONE,AutoExecution,,,221.28
09:30:15.5490000,TSLA,25-Oct-24,C,225,1,8.25,825,8.15,8.25,Ask,61.9,-0.0002,0.467,3396,NONE,AutoExecution,,,221.28
09:30:15.5990000,TSLA,18-Oct-24,C,222.5,1,3.45,345,3.35,3.45,Ask,41.1,-0.0231,0.464,10097,NONE,AutoExecution,,,221.28
09:30:15.6010000,TSLA,18-Oct-24,C,222.5,4,3.45,1380,3.35,3.45,Ask,41.1,-0.0231,0.464,10097,NONE,AutoExecution,,,221.28
09:30:15.6020000,TSLA,18-Oct-24,C,220,28,4.60,12880,4.60,4.70,Bid,40.1,-0.04,0.5651,25782,EDGX,AutoExecution,,,221.28
09:30:15.6030000,TSLA,18-Oct-24,C,227.5,6,1.70,1020,1.68,1.70,Ask,41.6,-0.0284,0.2796,9522,BATS,IntermarketSweep,,,221.28
09:30:15.6030000,TSLA,18-Oct-24,C,227.5,6,1.70,1020,1.68,1.70,Ask,41.6,-0.0284,0.2796,9522,ARCA,IntermarketSweep,,,221.28
09:30:15.6060000,TSLA,18-Oct-24,C,227.5,6,1.70,1020,1.68,1.70,Ask,41.6,-0.0284,0.2796,9522,MEMX,IntermarketSweep,,,221.28
09:30:15.6380000,TSLA,18-Oct-24,C,220,1,4.69,469,4.60,4.70,Mid,41.1,-0.0174,0.564,25782,NASDAQ,AutoExecution,,,221.28
09:30:15.6420000,TSLA,18-Oct-24,C,227.5,1,1.70,170,1.68,1.70,Ask,41.6,-0.0284,0.2796,9522,EDGX,AutoExecution,,,221.28
09:30:15.6420000,TSLA,18-Oct-24,C,227.5,2,1.70,340,1.68,1.70,Ask,41.6,-0.0284,0.2796,9522,EDGX,AutoExecution,,,221.28
09:30:15.6420000,TSLA,18-Oct-24,C,227.5,2,1.70,340,1.68,1.70,Ask,41.6,-0.0284,0.2796,9522,EDGX,AutoExecution,,,221.28
09:30:15.6420000,TSLA,18-Oct-24,C,227.5,2,1.70,340,1.68,1.70,Ask,41.6,-0.0284,0.2796,9522,EDGX,AutoExecution,,,221.28
09:30:15.6440000,TSLA,18-Oct-24,C,222.5,1,3.45,345,3.35,3.45,Ask,41.1,-0.0231,0.464,10097,BOX,AutoExecution,,,221.28
09:30:15.6480000,TSLA,18-Oct-24,C,252.5,1,0.11,11,0.09,0.11,Ask,58.7,-0.0414,0.0209,7592,PHLX,AutoExecution,,,221.28
09:30:15.6490000,TSLA,18-Oct-24,C,227.5,1,1.70,170,1.68,1.70,Ask,41.6,-0.0284,0.2796,9522,MERCURY,AutoExecution,,,221.28
09:30:15.6500000,TSLA,18-Oct-24,C,227.5,2,1.70,340,1.68,1.70,Ask,41.6,-0.0284,0.2796,9522,MERCURY,AutoExecution,,,221.28
09:30:15.6520000,TSLA,18-Oct-24,C,227.5,1,1.68,168,1.68,1.69,Bid,41.4,-0.0337,0.2784,9522,MERCURY,AutoExecution,,,221.28
09:30:15.6790000,TSLA,18-Oct-24,C,220,1,4.60,460,4.60,4.70,Bid,40.1,-0.04,0.5651,25782,ISE_GEMINI,AutoExecution,,,221.28
09:30:15.7050000,TSLA,18-Oct-24,C,227.5,1,1.68,168,1.68,1.69,Bid,41.4,-0.0337,0.2784,9522,ARCA,AutoExecution,,,221.28
09:30:15.7170000,TSLA,18-Oct-24,C,222.5,1,3.45,345,3.35,3.45,Ask,41.1,-0.0231,0.464,10097,MIAX,AutoExecution,,,221.28
09:30:15.7200000,TSLA,25-Oct-24,C,242.5,1,2.88,288,2.83,2.89,Mid,60.9,-0.0129,0.2184,2664,PHLX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.28
09:30:15.7260000,TSLA,18-Oct-24,C,222.5,2,3.35,670,3.35,3.45,Bid,40.0,-0.0479,0.4626,10097,ARCA,IntermarketSweep,,,221.28
09:30:15.7310000,TSLA,18-Oct-24,C,217.5,1,6.05,605,6.05,6.20,Bid,41.0,-0.0172,0.6563,11189,MERCURY,AutoExecution,,,221.12
09:30:15.8030000,TSLA,15-Nov-24,P,220,1,13.40,1340,13.25,13.40,Ask,54.1,-0.0079,-0.4487,12423,MERCURY,AutoExecution,,,221.03
09:30:15.8050000,TSLA,18-Oct-24,C,220,1,4.52,452,4.45,4.60,Mid,40.8,-0.0239,0.5543,25782,BATS,AutoExecution,,,221.03
09:30:15.9180000,TSLA,20-Jun-25,C,300,3,17.00,5100,17.00,17.30,Bid,52.4,-0.001,0.3337,12383,PHLX,AutoExecution,,,220.93
09:30:15.9190000,TSLA,29-Nov-24,P,205,1,8.70,870,7.85,9.30,Mid,52.2,-0.0091,-0.3009,745,CBOE,AutoExecution,,,220.93
09:30:15.9190000,TSLA,18-Oct-24,C,217.5,1,5.90,590,5.90,6.10,Bid,40.8,-0.0223,0.6501,11189,NASDAQ,AutoExecution,,,220.93
09:30:15.9210000,TSLA,25-Oct-24,C,225,10,8.00,8000,8.00,8.10,Bid,61.3,-0.0093,0.4606,3396,EMERALD,AutoExecution,,,220.93
09:30:15.9450000,TSLA,08-Nov-24,C,245,3,5.25,1575,5.15,5.35,Mid,56.1,-0.0041,0.2759,961,EDGX,AutoExecution,,,220.93
09:30:15.9560000,TSLA,18-Oct-24,C,220,1,4.38,438,4.30,4.50,Mid,39.9,-0.0453,0.5512,25782,NASDAQ_OMX_BX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,220.93
09:30:16.1180000,TSLA,25-Oct-24,C,235,1,4.55,455,4.55,4.60,Bid,61.4,-0.0105,0.3089,5240,EMERALD,AutoExecution,,,220.93
09:30:16.1310000,TSLA,18-Oct-24,C,222.5,1,3.30,330,3.20,3.30,Ask,41.1,-0.0217,0.4503,10097,ISE_GEMINI,AutoExecution,,,220.93
09:30:16.1470000,TSLA,18-Oct-24,P,207.5,1,0.47,47,0.47,0.51,Bid,44.8,-0.0092,-0.0914,6034,AMEX,AutoExecution,,,220.93
09:30:16.2040000,TSLA,18-Oct-24,C,217.5,1,5.90,590,5.80,5.90,Ask,40.8,-0.0214,0.6499,11189,NASDAQ,AutoExecution,,,220.93
09:30:16.2090000,TSLA,18-Oct-24,P,220,2,3.39,678,3.30,3.45,Mid,40.3,-0.0252,-0.4504,17494,MIAX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,220.93
09:30:16.2090000,TSLA,18-Oct-24,P,220,3,3.39,1017,3.30,3.45,Mid,40.3,-0.0252,-0.4504,17494,MIAX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,220.93
09:30:16.2210000,TSLA,18-Oct-24,P,220,1,3.38,338,3.30,3.45,Mid,40.1,-0.0281,-0.4503,17494,AMEX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,220.93
09:30:16.2730000,TSLA,18-Oct-24,C,222.5,1,3.21,321,3.20,3.30,Mid,39.9,-0.0518,0.451,10097,MIAX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.00
09:30:16.2990000,TSLA,25-Oct-24,P,185,1,0.57,57,0.57,0.60,Bid,64.3,-0.0006,-0.0509,4158,ISE_GEMINI,AutoExecution,,,221.00
09:30:16.3160000,TSLA,18-Oct-24,C,222.5,1,3.25,325,3.25,3.25,Other,40.3,-0.0419,0.4517,10097,EMERALD,AutoExecution,,,221.00
09:30:16.3270000,TSLA,18-Oct-24,C,222.5,5,3.21,1605,3.20,3.25,Mid,39.9,-0.0518,0.451,10097,EDGX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.00
09:30:16.3430000,TSLA,18-Oct-24,C,222.5,1,3.25,325,3.20,3.25,Ask,40.3,-0.0419,0.4517,10097,BOX,AutoExecution,,,221.00
09:30:16.4180000,TSLA,18-Oct-24,C,275,1,0.01,1,0.01,0.03,Bid,68.6,-0.1145,0.0016,19194,MIAX,IntermarketSweep,,,221.00
09:30:16.4700000,TSLA,18-Oct-24,C,222.5,1,3.21,321,3.20,3.30,Mid,39.9,-0.0518,0.451,10097,MERCURY,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.00
09:30:16.5410000,TSLA,18-Oct-24,C,222.5,1,3.22,322,3.20,3.30,Mid,39.9,-0.0498,0.4512,10097,MIAX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.00
09:30:16.6670000,TSLA,15-Nov-24,C,230,1,10.85,1085,10.85,11.10,Bid,53.4,-0.0208,0.4441,7870,EDGX,AutoExecution,,,221.00
09:30:16.8110000,TSLA,18-Oct-24,C,220,1,4.45,445,4.45,4.50,Bid,40.2,-0.0379,0.5538,25782,EDGX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.00
09:30:16.8330000,TSLA,18-Oct-24,C,220,1,4.48,448,4.35,4.50,Mid,40.5,-0.0303,0.5535,25782,BATS,IntermarketSweep,,,221.00
09:30:16.8390000,TSLA,18-Oct-24,C,220,8,4.55,3640,4.35,4.50,Above,41.3,-0.0127,0.5528,25782,PHLX,IntermarketSweep,,,221.00
09:30:16.8390000,TSLA,18-Oct-24,C,220,1,4.55,455,4.35,4.50,Above,41.3,-0.0127,0.5528,25782,EDGX,IntermarketSweep,,,221.00
09:30:16.8390000,TSLA,18-Oct-24,C,220,1,4.55,455,4.35,4.50,Above,41.3,-0.0127,0.5528,25782,EDGX,IntermarketSweep,,,221.00
09:30:16.8390000,TSLA,18-Oct-24,C,220,3,4.55,1365,4.35,4.50,Above,41.3,-0.0127,0.5528,25782,EDGX,IntermarketSweep,,,221.00
09:30:16.8390000,TSLA,18-Oct-24,C,220,16,4.55,7280,4.35,4.50,Above,41.3,-0.0127,0.5528,25782,BOX,IntermarketSweep,,,221.00
09:30:16.8670000,TSLA,18-Oct-24,C,220,3,4.45,1335,4.35,4.50,Mid,40.2,-0.0386,0.554,25782,PHLX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.01
09:30:16.8690000,TSLA,18-Oct-24,C,220,1,4.50,450,4.45,4.50,Ask,40.7,-0.026,0.5535,25782,MIAX,AutoExecution,,,221.01
09:30:16.9570000,TSLA,18-Oct-24,C,227.5,5,1.65,825,1.60,1.65,Ask,42.0,-0.0195,0.2721,9522,EDGX,AutoExecution,,,221.01
09:30:17.0590000,TSLA,18-Oct-24,C,220,1,4.55,455,4.40,4.55,Ask,41.2,-0.0134,0.5531,25782,AMEX,AutoExecution,,,221.01
09:30:17.0940000,TSLA,18-Oct-24,C,220,4,4.50,1800,4.50,4.50,Other,40.7,-0.026,0.5535,25782,EMERALD,AutoExecution,,,221.01
09:30:17.1070000,TSLA,18-Oct-24,C,220,4,4.45,1780,4.40,4.45,Ask,40.2,-0.0386,0.554,25782,PEARL,AutoExecution,,,221.01
09:30:17.1070000,TSLA,18-Oct-24,C,220,3,4.45,1335,4.40,4.45,Ask,40.2,-0.0386,0.554,25782,ARCA,IntermarketSweep,,,221.01
09:30:17.1320000,TSLA,25-Oct-24,C,225,10,8.05,8050,8.00,8.15,Mid,61.3,-0.0085,0.4622,3396,PHLX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.02
09:30:17.1830000,TSLA,18-Oct-24,C,222.5,5,3.25,1625,3.20,3.25,Ask,40.2,-0.0441,0.4524,10097,ARCA,AutoExecution,,,221.02
09:30:17.2580000,TSLA,18-Oct-24,P,220,1,3.34,334,3.30,3.45,Mid,40.1,-0.0281,-0.4464,17494,PHLX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.02
09:30:17.3610000,TSLA,18-Oct-24,C,222.5,3,3.30,990,3.30,3.30,Other,40.7,-0.0318,0.4532,10097,PEARL,AutoExecution,,,221.02
09:30:17.5230000,TSLA,18-Oct-24,C,222.5,1,3.27,327,3.20,3.35,Mid,40.4,-0.0392,0.4527,10097,EDGX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.02
09:30:17.6400000,TSLA,18-Oct-24,C,222.5,1,3.35,335,3.20,3.35,Ask,41.2,-0.0194,0.454,10097,PHLX,AutoExecution,,,221.02
09:30:17.6610000,TSLA,15-Nov-24,P,185,1,2.58,258,2.53,2.60,Mid,56.9,-0.0072,-0.1257,7682,MIAX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.02
09:30:17.8850000,TSLA,18-Oct-24,C,222.5,1,3.30,330,3.30,3.35,Bid,40.7,-0.0318,0.4532,10097,ARCA,AutoExecution,,,221.02
09:30:17.9100000,TSLA,18-Oct-24,C,227.5,1,1.60,160,1.60,1.66,Bid,41.3,-0.0352,0.2695,9522,EDGX,AutoExecution,,,221.03
09:30:18.2030000,TSLA,15-Nov-24,C,230,1,11.05,1105,11.05,11.05,Other,54.3,-0.0053,0.4453,7870,PEARL,AutoExecution,,,220.94
09:30:18.3550000,TSLA,18-Oct-24,C,220,1,4.42,442,4.40,4.50,Mid,40.3,-0.036,0.5511,25782,EDGX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,220.94
09:30:18.5530000,TSLA,25-Oct-24,P,185,18,0.58,1044,0.58,0.61,Bid,64.4,0.001,-0.0516,4158,EDGX,AutoExecution,,,220.93
09:30:18.5540000,TSLA,25-Oct-24,P,185,12,0.58,696,0.58,0.61,Bid,64.4,0.001,-0.0516,4158,PEARL,AutoExecution,,,220.93
09:30:18.5550000,TSLA,18-Oct-24,C,220,1,4.50,450,4.40,4.50,Ask,41.2,-0.0151,0.5501,25782,BOX,AutoExecution,,,220.93
09:30:18.6170000,TSLA,18-Oct-24,C,227.5,2,1.60,320,1.60,1.65,Bid,41.6,-0.0286,0.268,9522,ARCA,AutoExecution,,,220.93
09:30:18.6650000,TSLA,18-Oct-24,P,192.5,1,0.10,10,0.08,0.10,Ask,61.5,0.0231,-0.0176,3160,MIAX,AutoExecution,,,220.95
09:30:18.8050000,TSLA,01-Nov-24,C,280,1,0.58,58,0.58,0.63,Bid,59.9,-0.0169,0.048,1412,NASDAQ_OMX_BX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,220.95
09:30:19.0260000,TSLA,18-Oct-24,C,227.5,50,1.63,8150,1.59,1.63,Ask,41.7,-0.0267,0.2711,9522,BOX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.02
09:30:19.0260000,TSLA,18-Oct-24,C,227.5,50,1.63,8150,1.59,1.63,Ask,41.7,-0.0267,0.2711,9522,BOX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.02
09:30:19.1100000,TSLA,18-Oct-24,C,222.5,8,3.30,2640,3.20,3.30,Ask,40.7,-0.0312,0.453,10097,NONE,AutoExecution,,,221.02
09:30:19.1860000,TSLA,18-Oct-24,P,220,5,3.30,1650,3.30,3.40,Bid,39.7,-0.0382,-0.446,17494,ARCA,IntermarketSweep,,,221.02
09:30:19.1860000,TSLA,18-Oct-24,P,220,6,3.30,1980,3.30,3.40,Bid,39.7,-0.0382,-0.446,17494,ARCA,IntermarketSweep,,,221.02
09:30:19.1860000,TSLA,18-Oct-24,C,222.5,1,3.30,330,3.20,3.30,Ask,40.7,-0.0318,0.4532,10097,AMEX,AutoExecution,,,221.02
09:30:19.1870000,TSLA,18-Oct-24,C,220,1,4.50,450,4.40,4.50,Ask,40.6,-0.0282,0.5542,25782,PEARL,AutoExecution,,,221.02
09:30:19.1870000,TSLA,18-Oct-24,C,227.5,5,1.63,815,1.60,1.63,Ask,41.7,-0.0267,0.2711,9522,PEARL,AutoExecution,,,221.02
09:30:19.1910000,TSLA,18-Oct-24,C,222.5,1,3.30,330,3.20,3.35,Mid,40.5,-0.0374,0.4549,10097,CBOE,AutoExecution,,,221.07
09:30:19.2690000,TSLA,18-Oct-24,C,227.5,1,1.65,165,1.65,1.69,Bid,41.8,-0.0247,0.2732,9522,AMEX,AutoExecution,,,221.08
09:30:19.3330000,TSLA,18-Oct-24,C,220,4,4.49,1796,4.40,4.60,Mid,40.2,-0.0387,0.5569,25782,EDGX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.08
09:30:19.4060000,TSLA,18-Oct-24,C,222.5,3,3.28,984,3.20,3.35,Mid,40.3,-0.0424,0.4548,10097,CBOE,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.08
09:30:19.4130000,TSLA,25-Oct-24,C,275,1,0.35,35,0.31,0.35,Ask,65.9,-0.0072,0.035,1905,EDGX,AutoExecution,,,221.08
09:30:19.4270000,TSLA,25-Oct-24,C,220,1,10.30,1030,10.30,10.45,Bid,61.3,-0.0197,0.5446,8043,MIAX,AutoExecution,,,221.08
09:30:19.4540000,TSLA,18-Oct-24,P,220,3,3.30,990,3.25,3.40,Mid,39.9,-0.0327,-0.444,17494,BATS,AutoExecution,,,221.08
09:30:19.4650000,TSLA,18-Oct-24,P,220,1,3.29,329,3.25,3.40,Mid,39.9,-0.0349,-0.4439,17494,PHLX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.08
09:30:19.6890000,TSLA,18-Oct-24,P,222.5,30,4.62,13860,4.55,4.70,Mid,40.4,-0.0357,-0.5459,3802,PHLX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.09
09:30:19.8190000,TSLA,18-Oct-24,C,222.5,2,3.31,662,3.25,3.35,Mid,40.5,-0.036,0.4554,10097,PHLX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.08
09:30:20.1260000,TSLA,18-Oct-24,C,227.5,1,1.63,163,1.61,1.68,Mid,41.5,-0.0315,0.2722,9522,CBOE,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.09
09:30:20.1450000,TSLA,18-Oct-24,P,205,1,0.35,35,0.32,0.35,Ask,47.5,0.0099,-0.0672,13263,MIAX,AutoExecution,,,221.09
09:30:20.2030000,TSLA,18-Oct-24,C,217.5,2,6.05,1210,5.95,6.05,Ask,41.3,-0.0114,0.6545,11189,ISE_GEMINI,AutoExecution,,,221.09
09:30:20.3070000,TSLA,18-Oct-24,C,222.5,3,3.25,975,3.25,3.35,Bid,39.8,-0.052,0.4547,10097,MIAX,IntermarketSweep,,,221.09
